+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Legal Partition Candidates                                                                                                                                                                                                                                                                                                                                                                                                                                   ;
+---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
; Hierarchy                                                                                                                                                                                                                                               ; Input ; Constant Input ; Unused Input ; Floating Input ; Output ; Constant Output ; Unused Output ; Floating Output ; Bidir ; Constant Bidir ; Unused Bidir ; Input only Bidir ; Output only Bidir ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|mm_interconnect_0|rsp_mux                                                                                                                                                                                        ; 297   ; 0              ; 0            ; 0              ; 101    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|mm_interconnect_0|rsp_demux_002                                                                                                                                                                                  ; 101   ; 1              ; 2            ; 1              ; 99     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|mm_interconnect_0|rsp_demux_001                                                                                                                                                                                  ; 101   ; 1              ; 2            ; 1              ; 99     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|mm_interconnect_0|rsp_demux                                                                                                                                                                                      ; 101   ; 1              ; 2            ; 1              ; 99     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|mm_interconnect_0|cmd_mux_002                                                                                                                                                                                    ; 101   ; 0              ; 2            ; 0              ; 99     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|mm_interconnect_0|cmd_mux_001                                                                                                                                                                                    ; 101   ; 0              ; 2            ; 0              ; 99     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|mm_interconnect_0|cmd_mux                                                                                                                                                                                        ; 101   ; 0              ; 2            ; 0              ; 99     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|mm_interconnect_0|cmd_demux                                                                                                                                                                                      ; 103   ; 9              ; 2            ; 9              ; 295    ; 9               ; 9             ; 9               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|mm_interconnect_0|router_003|the_default_decode                                                                                                                                                                  ; 0     ; 3              ; 0            ; 3              ; 3      ; 3               ; 3             ; 3               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|mm_interconnect_0|router_003                                                                                                                                                                                     ; 98    ; 0              ; 2            ; 0              ; 99     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|mm_interconnect_0|router_002|the_default_decode                                                                                                                                                                  ; 0     ; 3              ; 0            ; 3              ; 3      ; 3               ; 3             ; 3               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|mm_interconnect_0|router_002                                                                                                                                                                                     ; 98    ; 0              ; 2            ; 0              ; 99     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|mm_interconnect_0|router_001|the_default_decode                                                                                                                                                                  ; 0     ; 3              ; 0            ; 3              ; 3      ; 3               ; 3             ; 3               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|mm_interconnect_0|router_001                                                                                                                                                                                     ; 98    ; 0              ; 2            ; 0              ; 99     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|mm_interconnect_0|router|the_default_decode                                                                                                                                                                      ; 0     ; 5              ; 0            ; 5              ; 5      ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|mm_interconnect_0|router                                                                                                                                                                                         ; 98    ; 0              ; 4            ; 0              ; 99     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|mm_interconnect_0|sequencer_pll_mgr_inst_avl_agent_rsp_fifo                                                                                                                                                      ; 138   ; 39             ; 0            ; 39             ; 97     ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|mm_interconnect_0|sequencer_pll_mgr_inst_avl_agent|uncompressor                                                                                                                                                  ; 34    ; 1              ; 0            ; 1              ; 32     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|mm_interconnect_0|sequencer_pll_mgr_inst_avl_agent                                                                                                                                                               ; 272   ; 39             ; 40           ; 39             ; 292    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|mm_interconnect_0|sequencer_rw_mgr_inst_avl_agent_rsp_fifo                                                                                                                                                       ; 138   ; 39             ; 0            ; 39             ; 97     ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|mm_interconnect_0|sequencer_rw_mgr_inst_avl_agent|uncompressor                                                                                                                                                   ; 34    ; 1              ; 0            ; 1              ; 32     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|mm_interconnect_0|sequencer_rw_mgr_inst_avl_agent                                                                                                                                                                ; 272   ; 39             ; 40           ; 39             ; 292    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|mm_interconnect_0|sequencer_phy_mgr_inst_avl_agent_rsp_fifo                                                                                                                                                      ; 138   ; 39             ; 0            ; 39             ; 97     ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|mm_interconnect_0|sequencer_phy_mgr_inst_avl_agent|uncompressor                                                                                                                                                  ; 34    ; 1              ; 0            ; 1              ; 32     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|mm_interconnect_0|sequencer_phy_mgr_inst_avl_agent                                                                                                                                                               ; 272   ; 39             ; 40           ; 39             ; 292    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|mm_interconnect_0|cpu_inst_data_master_agent                                                                                                                                                                     ; 164   ; 33             ; 67           ; 33             ; 130    ; 33              ; 33            ; 33              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|mm_interconnect_0|sequencer_pll_mgr_inst_avl_translator                                                                                                                                                          ; 103   ; 5              ; 7            ; 5              ; 81     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|mm_interconnect_0|sequencer_rw_mgr_inst_avl_translator                                                                                                                                                           ; 103   ; 5              ; 7            ; 5              ; 81     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|mm_interconnect_0|sequencer_phy_mgr_inst_avl_translator                                                                                                                                                          ; 103   ; 5              ; 7            ; 5              ; 81     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|mm_interconnect_0|cpu_inst_data_master_translator                                                                                                                                                                ; 104   ; 17             ; 0            ; 17             ; 96     ; 17              ; 17            ; 17              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|mm_interconnect_0                                                                                                                                                                                                ; 156   ; 0              ; 1            ; 0              ; 174    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|sequencer_rw_mgr_inst|rw_mgr_inst|rw_mgr_core_inst|mux_iter[3].datamux_i                                                                                                                                         ; 24    ; 0              ; 7            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|sequencer_rw_mgr_inst|rw_mgr_inst|rw_mgr_core_inst|mux_iter[2].datamux_i                                                                                                                                         ; 24    ; 0              ; 7            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|sequencer_rw_mgr_inst|rw_mgr_inst|rw_mgr_core_inst|mux_iter[1].datamux_i                                                                                                                                         ; 24    ; 0              ; 7            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|sequencer_rw_mgr_inst|rw_mgr_inst|rw_mgr_core_inst|mux_iter[0].datamux_i                                                                                                                                         ; 24    ; 0              ; 7            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|sequencer_rw_mgr_inst|rw_mgr_inst|rw_mgr_core_inst|jumplogic_i                                                                                                                                                   ; 25    ; 0              ; 0            ; 0              ; 49     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|sequencer_rw_mgr_inst|rw_mgr_inst|rw_mgr_core_inst|data_broadcast_i                                                                                                                                              ; 36    ; 0              ; 0            ; 0              ; 72     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|sequencer_rw_mgr_inst|rw_mgr_inst|rw_mgr_core_inst|read_datapath_i|pattern_fifo_i|altsyncram_component|auto_generated                                                                                            ; 21    ; 0              ; 0            ; 0              ; 9      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|sequencer_rw_mgr_inst|rw_mgr_inst|rw_mgr_core_inst|read_datapath_i|pattern_fifo_i                                                                                                                                ; 21    ; 0              ; 0            ; 0              ; 9      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|sequencer_rw_mgr_inst|rw_mgr_inst|rw_mgr_core_inst|read_datapath_i|write_decoder_i|dm_lfsr_i                                                                                                                     ; 3     ; 0              ; 0            ; 0              ; 12     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|sequencer_rw_mgr_inst|rw_mgr_inst|rw_mgr_core_inst|read_datapath_i|write_decoder_i|do_lfsr_i                                                                                                                     ; 3     ; 0              ; 0            ; 0              ; 36     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|sequencer_rw_mgr_inst|rw_mgr_inst|rw_mgr_core_inst|read_datapath_i|write_decoder_i|DM_decoder_i                                                                                                                  ; 5     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|sequencer_rw_mgr_inst|rw_mgr_inst|rw_mgr_core_inst|read_datapath_i|write_decoder_i|DO_decoder                                                                                                                    ; 6     ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|sequencer_rw_mgr_inst|rw_mgr_inst|rw_mgr_core_inst|read_datapath_i|write_decoder_i                                                                                                                               ; 13    ; 0              ; 0            ; 0              ; 36     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|sequencer_rw_mgr_inst|rw_mgr_inst|rw_mgr_core_inst|read_datapath_i|bitcheck_i                                                                                                                                    ; 72    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|sequencer_rw_mgr_inst|rw_mgr_inst|rw_mgr_core_inst|read_datapath_i                                                                                                                                               ; 47    ; 1              ; 0            ; 1              ; 8      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|sequencer_rw_mgr_inst|rw_mgr_inst|rw_mgr_core_inst|write_decoder_i|dm_lfsr_i                                                                                                                                     ; 3     ; 0              ; 0            ; 0              ; 12     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|sequencer_rw_mgr_inst|rw_mgr_inst|rw_mgr_core_inst|write_decoder_i|do_lfsr_i                                                                                                                                     ; 3     ; 0              ; 0            ; 0              ; 36     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|sequencer_rw_mgr_inst|rw_mgr_inst|rw_mgr_core_inst|write_decoder_i|DM_decoder_i                                                                                                                                  ; 5     ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|sequencer_rw_mgr_inst|rw_mgr_inst|rw_mgr_core_inst|write_decoder_i|DO_decoder                                                                                                                                    ; 6     ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|sequencer_rw_mgr_inst|rw_mgr_inst|rw_mgr_core_inst|write_decoder_i                                                                                                                                               ; 13    ; 0              ; 0            ; 0              ; 36     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|sequencer_rw_mgr_inst|rw_mgr_inst|rw_mgr_core_inst|di_buffer_wrap_i|rw_manager_di_buffer_i|altsyncram_component|auto_generated                                                                                   ; 38    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|sequencer_rw_mgr_inst|rw_mgr_inst|rw_mgr_core_inst|di_buffer_wrap_i|rw_manager_di_buffer_i                                                                                                                       ; 39    ; 0              ; 1            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|sequencer_rw_mgr_inst|rw_mgr_inst|rw_mgr_core_inst|di_buffer_wrap_i                                                                                                                                              ; 39    ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|sequencer_rw_mgr_inst|rw_mgr_inst|rw_mgr_core_inst|ac_ROM_i                                                                                                                                                      ; 7     ; 0              ; 0            ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|sequencer_rw_mgr_inst|rw_mgr_inst|rw_mgr_core_inst|inst_ROM_i                                                                                                                                                    ; 8     ; 0              ; 0            ; 0              ; 20     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|sequencer_rw_mgr_inst|rw_mgr_inst|rw_mgr_core_inst                                                                                                                                                               ; 119   ; 1              ; 27           ; 1              ; 185    ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|sequencer_rw_mgr_inst|rw_mgr_inst                                                                                                                                                                                ; 119   ; 0              ; 0            ; 0              ; 145    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|sequencer_rw_mgr_inst                                                                                                                                                                                            ; 117   ; 4              ; 1            ; 4              ; 167    ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|sequencer_phy_mgr_inst                                                                                                                                                                                           ; 123   ; 0              ; 80           ; 0              ; 100    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|sequencer_pll_mgr_inst                                                                                                                                                                                           ; 52    ; 0              ; 32           ; 0              ; 39     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|cpu_inst                                                                                                                                                                                                         ; 37    ; 0              ; 24           ; 0              ; 56     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0|sequencer_rst                                                                                                                                                                                                    ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|s0                                                                                                                                                                                                                  ; 149   ; 0              ; 0            ; 0              ; 209    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|m0                                                                                                                                                                                                                  ; 350   ; 0              ; 0            ; 0              ; 280    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|dq_ddio[1].ubidir_dq_dqs|extra_ddio_out|gpio_one_bit.i_loop[0].altgpio_bit_i                                                                                                                             ; 12    ; 6              ; 4            ; 6              ; 4      ; 6               ; 6             ; 6               ; 2     ; 0              ; 1            ; 0                ; 1                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|dq_ddio[1].ubidir_dq_dqs|extra_ddio_out                                                                                                                                                                  ; 14    ; 9              ; 0            ; 9              ; 1      ; 9               ; 9             ; 9               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|dq_ddio[1].ubidir_dq_dqs|extra_output_pad_gen[0].hr_to_fr_hi                                                                                                                                             ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|dq_ddio[1].ubidir_dq_dqs|extra_output_pad_gen[0].hr_to_fr_lo                                                                                                                                             ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|dq_ddio[1].ubidir_dq_dqs|dqs_ddio_io|gpio_one_bit.i_loop[0].altgpio_bit_i                                                                                                                                ; 12    ; 3              ; 4            ; 3              ; 4      ; 3               ; 3             ; 3               ; 2     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|dq_ddio[1].ubidir_dq_dqs|dqs_ddio_io                                                                                                                                                                     ; 15    ; 11             ; 0            ; 11             ; 0      ; 11              ; 11            ; 11              ; 2     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|dq_ddio[1].ubidir_dq_dqs|dqs_en.hr_to_fr_os_oe                                                                                                                                                           ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|dq_ddio[1].ubidir_dq_dqs|dq_ddio_io|gpio_one_bit.i_loop[7].altgpio_bit_i                                                                                                                                 ; 12    ; 1              ; 4            ; 1              ; 4      ; 1               ; 1             ; 1               ; 2     ; 0              ; 1            ; 0                ; 1                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|dq_ddio[1].ubidir_dq_dqs|dq_ddio_io|gpio_one_bit.i_loop[6].altgpio_bit_i                                                                                                                                 ; 12    ; 1              ; 4            ; 1              ; 4      ; 1               ; 1             ; 1               ; 2     ; 0              ; 1            ; 0                ; 1                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|dq_ddio[1].ubidir_dq_dqs|dq_ddio_io|gpio_one_bit.i_loop[5].altgpio_bit_i                                                                                                                                 ; 12    ; 1              ; 4            ; 1              ; 4      ; 1               ; 1             ; 1               ; 2     ; 0              ; 1            ; 0                ; 1                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|dq_ddio[1].ubidir_dq_dqs|dq_ddio_io|gpio_one_bit.i_loop[4].altgpio_bit_i                                                                                                                                 ; 12    ; 1              ; 4            ; 1              ; 4      ; 1               ; 1             ; 1               ; 2     ; 0              ; 1            ; 0                ; 1                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|dq_ddio[1].ubidir_dq_dqs|dq_ddio_io|gpio_one_bit.i_loop[3].altgpio_bit_i                                                                                                                                 ; 12    ; 1              ; 4            ; 1              ; 4      ; 1               ; 1             ; 1               ; 2     ; 0              ; 1            ; 0                ; 1                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|dq_ddio[1].ubidir_dq_dqs|dq_ddio_io|gpio_one_bit.i_loop[2].altgpio_bit_i                                                                                                                                 ; 12    ; 1              ; 4            ; 1              ; 4      ; 1               ; 1             ; 1               ; 2     ; 0              ; 1            ; 0                ; 1                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|dq_ddio[1].ubidir_dq_dqs|dq_ddio_io|gpio_one_bit.i_loop[1].altgpio_bit_i                                                                                                                                 ; 12    ; 1              ; 4            ; 1              ; 4      ; 1               ; 1             ; 1               ; 2     ; 0              ; 1            ; 0                ; 1                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|dq_ddio[1].ubidir_dq_dqs|dq_ddio_io|gpio_one_bit.i_loop[0].altgpio_bit_i                                                                                                                                 ; 12    ; 1              ; 4            ; 1              ; 4      ; 1               ; 1             ; 1               ; 2     ; 0              ; 1            ; 0                ; 1                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|dq_ddio[1].ubidir_dq_dqs|dq_ddio_io                                                                                                                                                                      ; 57    ; 21             ; 0            ; 21             ; 25     ; 21              ; 21            ; 21              ; 8     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|dq_ddio[1].ubidir_dq_dqs|output_path_gen[7].hr_to_fr_oe                                                                                                                                                  ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|dq_ddio[1].ubidir_dq_dqs|output_path_gen[7].hr_to_fr_hi                                                                                                                                                  ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|dq_ddio[1].ubidir_dq_dqs|output_path_gen[7].hr_to_fr_lo                                                                                                                                                  ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|dq_ddio[1].ubidir_dq_dqs|output_path_gen[6].hr_to_fr_oe                                                                                                                                                  ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|dq_ddio[1].ubidir_dq_dqs|output_path_gen[6].hr_to_fr_hi                                                                                                                                                  ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|dq_ddio[1].ubidir_dq_dqs|output_path_gen[6].hr_to_fr_lo                                                                                                                                                  ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|dq_ddio[1].ubidir_dq_dqs|output_path_gen[5].hr_to_fr_oe                                                                                                                                                  ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|dq_ddio[1].ubidir_dq_dqs|output_path_gen[5].hr_to_fr_hi                                                                                                                                                  ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|dq_ddio[1].ubidir_dq_dqs|output_path_gen[5].hr_to_fr_lo                                                                                                                                                  ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|dq_ddio[1].ubidir_dq_dqs|output_path_gen[4].hr_to_fr_oe                                                                                                                                                  ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; u_MtDdr|u_ddr3_qsys|ddr3_controller|p0|umemphy|dq_ddio[1].ubidir_dq_dqs|output_path_gen[4].hr_to_fr_hi                                                                                                                                                  ; 5     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
